TimeStamp,Close,High,Low,Open
1/25/2019 9:27:36.000000000 AM,2945512,2945512,2945465,2945465
1/25/2019 9:27:38.000000000 AM,2945500,2945500,2945460,2945460
1/25/2019 9:27:40.000000000 AM,2945492,2945495,2945492,2945495
1/25/2019 9:27:42.000000000 AM,2945462,2945490,2945462,2945490
1/25/2019 9:27:44.000000000 AM,2945497,2945497,2945497,2945497
1/25/2019 9:27:46.000000000 AM,2945487,2945487,2945487,2945487
1/25/2019 9:27:48.000000000 AM,2945487,2945487,2945487,2945487
1/25/2019 9:27:50.000000000 AM,2945487,2945487,2945487,2945487
1/25/2019 9:27:52.000000000 AM,2945462,2945487,2945462,2945487
1/25/2019 9:27:54.000000000 AM,2945575,2945575,2945487,2945487
1/25/2019 9:27:56.000000000 AM,2946000,2946000,2945575,2945575
1/25/2019 9:27:58.000000000 AM,2946050,2946050,2946000,2946000
1/25/2019 9:28:00.000000000 AM,2946010,2946015,2946010,2946015
1/25/2019 9:28:02.000000000 AM,2945907,2945965,2945907,2945965
1/25/2019 9:28:04.000000000 AM,2945907,2945907,2945907,2945907
1/25/2019 9:28:06.000000000 AM,2945840,2945840,2945840,2945840
1/25/2019 9:28:08.000000000 AM,2945877,2945877,2945852,2945852
1/25/2019 9:28:10.000000000 AM,2945940,2945985,2945940,2945985
1/25/2019 9:28:12.000000000 AM,2945847,2945980,2945847,2945980
1/25/2019 9:28:14.000000000 AM,2945795,2945847,2945795,2945847
1/25/2019 9:28:16.000000000 AM,2945885,2945885,2945792,2945792
1/25/2019 9:28:18.000000000 AM,2945840,2945885,2945840,2945885
1/25/2019 9:28:20.000000000 AM,2945675,2945837,2945675,2945837
1/25/2019 9:28:22.000000000 AM,2945565,2945565,2945495,2945495
1/25/2019 9:28:24.000000000 AM,2945735,2945735,2945735,2945735
1/25/2019 9:28:26.000000000 AM,2945957,2945957,2945782,2945782
1/25/2019 9:28:28.000000000 AM,2945915,2945915,2945910,2945910
1/25/2019 9:28:30.000000000 AM,2945487,2945487,2945487,2945487
1/25/2019 9:28:32.000000000 AM,2945485,2945485,2945437,2945437
1/25/2019 9:28:34.000000000 AM,2945497,2945502,2945497,2945502
1/25/2019 9:28:36.000000000 AM,2945637,2945637,2945637,2945637
1/25/2019 9:28:38.000000000 AM,2945637,2945637,2945635,2945635
1/25/2019 9:28:40.000000000 AM,2945635,2945637,2945635,2945637
1/25/2019 9:28:42.000000000 AM,2945635,2945635,2945635,2945635
1/25/2019 9:28:44.000000000 AM,2945467,2945467,2945405,2945405
1/25/2019 9:28:46.000000000 AM,2945467,2945467,2945465,2945465
1/25/2019 9:28:48.000000000 AM,2945460,2945460,2945460,2945460
1/25/2019 9:28:50.000000000 AM,2945440,2945467,2945440,2945467
1/25/2019 9:28:52.000000000 AM,2945330,2945330,2945297,2945297
1/25/2019 9:28:54.000000000 AM,2945342,2945342,2945330,2945330
1/25/2019 9:28:56.000000000 AM,2945340,2945340,2945340,2945340
1/25/2019 9:28:58.000000000 AM,2945342,2945345,2945342,2945345
1/25/2019 9:29:00.000000000 AM,2944645,2944832,2944645,2944832
1/25/2019 9:29:02.000000000 AM,2944637,2944665,2944637,2944665
1/25/2019 9:29:04.000000000 AM,2944825,2944825,2944825,2944825
1/25/2019 9:29:06.000000000 AM,2945132,2945132,2945132,2945132
1/25/2019 9:29:08.000000000 AM,2945130,2945132,2945130,2945132
1/25/2019 9:29:10.000000000 AM,2944812,2945127,2944812,2945127
1/25/2019 9:29:12.000000000 AM,2944815,2944815,2944812,2944812
1/25/2019 9:29:14.000000000 AM,2944812,2944815,2944812,2944815
1/25/2019 9:29:16.000000000 AM,2944825,2944825,2944825,2944825
1/25/2019 9:29:18.000000000 AM,2944825,2944825,2944825,2944825
1/25/2019 9:29:20.000000000 AM,2944802,2944802,2944767,2944767
1/25/2019 9:29:22.000000000 AM,2944525,2944717,2944525,2944717
1/25/2019 9:29:24.000000000 AM,2944540,2944540,2944525,2944525
1/25/2019 9:29:26.000000000 AM,2944517,2944517,2944517,2944517
1/25/2019 9:29:28.000000000 AM,2944500,2944502,2944500,2944502
1/25/2019 9:29:30.000000000 AM,2944702,2944702,2944702,2944702
1/25/2019 9:29:32.000000000 AM,2944700,2944700,2944700,2944700
1/25/2019 9:29:34.000000000 AM,2944795,2944795,2944705,2944705
1/25/2019 9:29:36.000000000 AM,2944800,2944800,2944792,2944792
1/25/2019 9:29:38.000000000 AM,2944880,2944882,2944880,2944882
1/25/2019 9:29:40.000000000 AM,2944885,2944885,2944880,2944880
1/25/2019 9:29:42.000000000 AM,2945322,2945322,2945057,2945057
1/25/2019 9:29:44.000000000 AM,2945260,2945317,2945260,2945317
1/25/2019 9:29:46.000000000 AM,2945265,2945265,2945265,2945265
1/25/2019 9:29:48.000000000 AM,2945107,2945107,2945072,2945072
1/25/2019 9:29:50.000000000 AM,2945237,2945237,2945237,2945237
1/25/2019 9:29:52.000000000 AM,2945362,2945362,2945315,2945315
1/25/2019 9:29:54.000000000 AM,2945440,2945440,2945400,2945400
1/25/2019 9:29:56.000000000 AM,2945442,2945442,2945442,2945442
1/25/2019 9:29:58.000000000 AM,2945352,2945352,2945352,2945352
1/25/2019 9:30:00.000000000 AM,2945392,2945442,2945392,2945442
1/25/2019 9:30:02.000000000 AM,2945650,2945650,2945552,2945552
1/25/2019 9:30:04.000000000 AM,2945650,2945650,2945650,2945650
1/25/2019 9:30:06.000000000 AM,2945702,2945702,2945700,2945700
1/25/2019 9:30:08.000000000 AM,2945705,2945705,2945702,2945702
1/25/2019 9:30:10.000000000 AM,2945702,2945705,2945702,2945705
1/25/2019 9:30:12.000000000 AM,2945757,2945757,2945705,2945705
1/25/2019 9:30:14.000000000 AM,2945655,2945655,2945655,2945655
1/25/2019 9:30:16.000000000 AM,2945935,2945935,2945755,2945755
1/25/2019 9:30:18.000000000 AM,2946250,2946250,2946055,2946055
1/25/2019 9:30:20.000000000 AM,2946255,2946262,2946255,2946262
1/25/2019 9:30:22.000000000 AM,2946252,2946252,2946252,2946252
1/25/2019 9:30:24.000000000 AM,2946507,2946507,2946252,2946252
1/25/2019 9:30:26.000000000 AM,2946545,2946557,2946545,2946557
1/25/2019 9:30:28.000000000 AM,2946550,2946550,2946547,2946547
1/25/2019 9:30:30.000000000 AM,2946507,2946507,2946507,2946507
1/25/2019 9:30:32.000000000 AM,2946507,2946507,2946507,2946507
1/25/2019 9:30:34.000000000 AM,2946557,2946557,2946557,2946557
1/25/2019 9:30:36.000000000 AM,2946557,2946557,2946557,2946557
1/25/2019 9:30:38.000000000 AM,2946290,2946400,2946290,2946400
1/25/2019 9:30:40.000000000 AM,2946797,2946797,2946797,2946797
1/25/2019 9:30:42.000000000 AM,2946345,2946345,2946345,2946345
1/25/2019 9:30:44.000000000 AM,2946340,2946342,2946340,2946342
1/25/2019 9:30:46.000000000 AM,2946542,2946542,2946542,2946542
1/25/2019 9:30:48.000000000 AM,2946487,2946487,2946487,2946487
1/25/2019 9:30:50.000000000 AM,2946500,2946500,2946500,2946500
1/25/2019 9:30:52.000000000 AM,2946525,2946525,2946507,2946507
1/25/2019 9:30:54.000000000 AM,2946550,2946550,2946545,2946545
1/25/2019 9:30:56.000000000 AM,2946560,2946560,2946560,2946560
1/25/2019 9:30:58.000000000 AM,2946565,2946565,2946565,2946565
1/25/2019 9:31:00.000000000 AM,2946552,2946552,2946552,2946552
1/25/2019 9:31:02.000000000 AM,2946562,2946562,2946562,2946562
1/25/2019 9:31:04.000000000 AM,2946677,2946677,2946625,2946625
1/25/2019 9:31:06.000000000 AM,2946647,2946682,2946647,2946682
1/25/2019 9:31:08.000000000 AM,2946332,2946352,2946332,2946352
1/25/2019 9:31:10.000000000 AM,2946267,2946267,2946247,2946247
1/25/2019 9:31:12.000000000 AM,2946325,2946325,2946272,2946272
1/25/2019 9:31:14.000000000 AM,2946230,2946230,2946230,2946230
1/25/2019 9:31:16.000000000 AM,2946247,2946247,2946237,2946240
1/25/2019 9:31:18.000000000 AM,2946372,2946372,2946350,2946350
1/25/2019 9:31:20.000000000 AM,2946295,2946347,2946295,2946347
1/25/2019 9:31:22.000000000 AM,2946197,2946247,2946197,2946247
1/25/2019 9:31:24.000000000 AM,2946140,2946140,2946140,2946140
1/25/2019 9:31:26.000000000 AM,2946100,2946100,2946100,2946100
1/25/2019 9:31:28.000000000 AM,2946100,2946100,2946100,2946100
1/25/2019 9:31:30.000000000 AM,2946032,2946035,2946032,2946035
1/25/2019 9:31:32.000000000 AM,2946107,2946107,2946070,2946070
1/25/2019 9:31:34.000000000 AM,2946032,2946110,2946032,2946110
1/25/2019 9:31:36.000000000 AM,2946100,2946100,2946087,2946087
1/25/2019 9:31:38.000000000 AM,2946127,2946127,2946127,2946127
1/25/2019 9:31:40.000000000 AM,2946112,2946297,2946112,2946237
1/25/2019 9:31:42.000000000 AM,2946290,2946312,2946290,2946312
1/25/2019 9:31:44.000000000 AM,2946417,2946417,2946360,2946360
1/25/2019 9:31:46.000000000 AM,2946477,2946477,2946422,2946422
1/25/2019 9:31:48.000000000 AM,2946480,2946480,2946480,2946480
1/25/2019 9:31:50.000000000 AM,2946905,2946905,2946587,2946587
1/25/2019 9:31:52.000000000 AM,2946937,2946937,2946937,2946937
1/25/2019 9:31:54.000000000 AM,2946892,2946892,2946892,2946892
1/25/2019 9:31:56.000000000 AM,2947037,2947037,2947037,2947037
1/25/2019 9:31:58.000000000 AM,2947100,2947100,2947050,2947050
1/25/2019 9:32:00.000000000 AM,2947142,2947142,2947100,2947100
1/25/2019 9:32:02.000000000 AM,2947190,2947190,2947190,2947190
1/25/2019 9:32:04.000000000 AM,2946892,2947232,2946892,2947232
1/25/2019 9:32:06.000000000 AM,2947052,2947052,2946940,2946940
1/25/2019 9:32:08.000000000 AM,2947147,2947147,2947147,2947147
1/25/2019 9:32:10.000000000 AM,2947072,2947097,2947032,2947097
1/25/2019 9:32:12.000000000 AM,2946947,2947072,2946947,2947072
1/25/2019 9:32:14.000000000 AM,2946947,2946947,2946947,2946947
1/25/2019 9:32:16.000000000 AM,2946947,2946947,2946947,2946947
1/25/2019 9:32:18.000000000 AM,2946947,2946947,2946947,2946947
1/25/2019 9:32:20.000000000 AM,2946947,2946947,2946947,2946947
1/25/2019 9:32:22.000000000 AM,2946722,2946947,2946722,2946947
1/25/2019 9:32:24.000000000 AM,2946250,2946722,2946250,2946722
1/25/2019 9:32:26.000000000 AM,2946365,2946365,2946247,2946247
1/25/2019 9:32:28.000000000 AM,2946332,2946332,2946332,2946332
1/25/2019 9:32:30.000000000 AM,2946385,2946385,2946297,2946297
1/25/2019 9:32:32.000000000 AM,2946297,2946297,2946297,2946297
1/25/2019 9:32:34.000000000 AM,2946500,2946500,2946467,2946467
1/25/2019 9:32:36.000000000 AM,2946690,2946690,2946507,2946507
1/25/2019 9:32:38.000000000 AM,2946702,2946702,2946657,2946657
1/25/2019 9:32:40.000000000 AM,2946730,2946730,2946725,2946725
1/25/2019 9:32:42.000000000 AM,2946872,2946872,2946872,2946872
1/25/2019 9:32:44.000000000 AM,2946872,2946872,2946872,2946872
1/25/2019 9:32:46.000000000 AM,2946695,2946737,2946695,2946737
1/25/2019 9:32:48.000000000 AM,2946722,2946722,2946715,2946715
1/25/2019 9:32:50.000000000 AM,2946777,2946780,2946777,2946780
1/25/2019 9:32:52.000000000 AM,2946770,2946770,2946697,2946697
1/25/2019 9:32:54.000000000 AM,2946812,2946812,2946777,2946777
1/25/2019 9:32:56.000000000 AM,2946840,2946840,2946815,2946815
1/25/2019 9:32:58.000000000 AM,2947175,2947175,2946930,2946930
1/25/2019 9:33:00.000000000 AM,2947210,2947210,2947210,2947210
1/25/2019 9:33:02.000000000 AM,2947210,2947210,2947210,2947210
1/25/2019 9:33:04.000000000 AM,2947257,2947320,2947257,2947315
1/25/2019 9:33:06.000000000 AM,2947252,2947257,2947252,2947257
1/25/2019 9:33:08.000000000 AM,2947195,2947195,2947195,2947195
1/25/2019 9:33:10.000000000 AM,2947252,2947252,2947252,2947252
1/25/2019 9:33:12.000000000 AM,2946652,2946652,2946652,2946652
1/25/2019 9:33:14.000000000 AM,2946750,2946750,2946655,2946655
1/25/2019 9:33:16.000000000 AM,2946617,2946617,2946462,2946462
1/25/2019 9:33:18.000000000 AM,2946750,2946750,2946750,2946750
1/25/2019 9:33:20.000000000 AM,2946612,2946615,2946610,2946615
1/25/2019 9:33:22.000000000 AM,2946695,2946695,2946695,2946695
1/25/2019 9:33:24.000000000 AM,2946445,2946537,2946445,2946485
1/25/2019 9:33:26.000000000 AM,2946442,2946442,2946432,2946432
1/25/2019 9:33:28.000000000 AM,2946462,2946517,2946462,2946517
1/25/2019 9:33:30.000000000 AM,2946260,2946260,2946257,2946257
1/25/2019 9:33:32.000000000 AM,2946250,2946250,2946250,2946250
1/25/2019 9:33:34.000000000 AM,2946250,2946250,2946250,2946250
1/25/2019 9:33:36.000000000 AM,2946045,2946045,2946045,2946045
1/25/2019 9:33:38.000000000 AM,2945810,2945810,2945810,2945810
1/25/2019 9:33:40.000000000 AM,2945777,2945777,2945740,2945740
1/25/2019 9:33:42.000000000 AM,2945745,2945832,2945745,2945832
1/25/2019 9:33:44.000000000 AM,2945420,2945507,2945420,2945507
1/25/2019 9:33:46.000000000 AM,2945670,2945670,2945537,2945537
1/25/2019 9:33:48.000000000 AM,2945435,2945435,2945435,2945435
1/25/2019 9:33:50.000000000 AM,2945345,2945345,2945325,2945325
1/25/2019 9:33:52.000000000 AM,2945275,2945287,2945275,2945287
1/25/2019 9:33:54.000000000 AM,2945275,2945275,2945275,2945275
1/25/2019 9:33:56.000000000 AM,2945332,2945332,2945330,2945330
1/25/2019 9:33:58.000000000 AM,2945332,2945332,2945332,2945332
1/25/2019 9:34:00.000000000 AM,2945202,2945250,2945202,2945250
1/25/2019 9:34:02.000000000 AM,2945140,2945147,2945135,2945147
1/25/2019 9:34:04.000000000 AM,2945140,2945142,2945140,2945142
1/25/2019 9:34:06.000000000 AM,2944892,2944892,2944892,2944892
1/25/2019 9:34:08.000000000 AM,2944847,2944847,2944847,2944847
1/25/2019 9:34:10.000000000 AM,2944342,2944847,2944342,2944847
1/25/2019 9:34:12.000000000 AM,2944412,2944465,2944412,2944465
1/25/2019 9:34:14.000000000 AM,2944460,2944460,2944460,2944460
1/25/2019 9:34:16.000000000 AM,2944462,2944517,2944420,2944517
1/25/2019 9:34:18.000000000 AM,2944447,2944450,2944447,2944450
1/25/2019 9:34:20.000000000 AM,2944367,2944415,2944367,2944415
1/25/2019 9:34:22.000000000 AM,2944345,2944345,2944345,2944345
1/25/2019 9:34:24.000000000 AM,2943770,2944340,2943770,2944340
1/25/2019 9:34:26.000000000 AM,2943825,2943892,2943825,2943892
1/25/2019 9:34:28.000000000 AM,2943960,2943960,2943960,2943960
1/25/2019 9:34:30.000000000 AM,2943795,2943795,2943795,2943795
1/25/2019 9:34:32.000000000 AM,2943710,2943710,2943710,2943710
1/25/2019 9:34:34.000000000 AM,2943715,2943715,2943715,2943715
1/25/2019 9:34:36.000000000 AM,2943747,2943747,2943702,2943737
1/25/2019 9:34:38.000000000 AM,2943590,2943657,2943590,2943657
1/25/2019 9:34:40.000000000 AM,2943610,2943610,2943585,2943585
1/25/2019 9:34:42.000000000 AM,2943752,2943752,2943752,2943752
1/25/2019 9:34:44.000000000 AM,2943852,2944042,2943852,2944042
1/25/2019 9:34:46.000000000 AM,2944090,2944090,2944090,2944090
1/25/2019 9:34:48.000000000 AM,2944095,2944095,2944095,2944095
1/25/2019 9:34:50.000000000 AM,2944445,2944445,2944445,2944445
1/25/2019 9:34:52.000000000 AM,2944475,2944477,2944455,2944455
1/25/2019 9:34:54.000000000 AM,2944510,2944530,2944510,2944530
1/25/2019 9:34:56.000000000 AM,2944435,2944435,2944435,2944435
1/25/2019 9:34:58.000000000 AM,2944265,2944395,2944265,2944395
1/25/2019 9:35:00.000000000 AM,2944135,2944180,2944127,2944180
1/25/2019 9:35:02.000000000 AM,2944037,2944170,2944037,2944170
1/25/2019 9:35:04.000000000 AM,2943850,2943850,2943842,2943842
1/25/2019 9:35:06.000000000 AM,2943580,2943580,2943580,2943580
1/25/2019 9:35:08.000000000 AM,2943567,2943567,2943507,2943507
1/25/2019 9:35:10.000000000 AM,2943097,2943507,2943097,2943507
1/25/2019 9:35:12.000000000 AM,2942790,2942790,2942790,2942790
1/25/2019 9:35:14.000000000 AM,2942710,2942710,2942710,2942710
1/25/2019 9:35:16.000000000 AM,2942710,2942710,2942710,2942710
1/25/2019 9:35:18.000000000 AM,2942705,2942705,2942625,2942625
1/25/2019 9:35:20.000000000 AM,2942917,2942922,2942917,2942922
1/25/2019 9:35:22.000000000 AM,2942585,2942585,2942585,2942585
1/25/2019 9:35:24.000000000 AM,2942350,2942350,2942350,2942350
1/25/2019 9:35:26.000000000 AM,2942202,2942240,2942202,2942240
1/25/2019 9:35:28.000000000 AM,2942407,2942407,2942375,2942375
1/25/2019 9:35:30.000000000 AM,2942455,2942482,2942455,2942482
1/25/2019 9:35:32.000000000 AM,2942305,2942305,2942250,2942250
1/25/2019 9:35:34.000000000 AM,2942200,2942200,2942200,2942200
1/25/2019 9:35:36.000000000 AM,2942070,2942200,2942070,2942200
1/25/2019 9:35:38.000000000 AM,2942075,2942080,2941930,2942080
1/25/2019 9:35:40.000000000 AM,2942030,2942030,2942030,2942030
1/25/2019 9:35:42.000000000 AM,2941890,2941987,2941890,2941987
1/25/2019 9:35:44.000000000 AM,2941895,2941895,2941890,2941890
1/25/2019 9:35:46.000000000 AM,2941947,2941947,2941947,2941947
1/25/2019 9:35:48.000000000 AM,2941895,2941952,2941895,2941952
1/25/2019 9:35:50.000000000 AM,2942005,2942005,2942005,2942005
1/25/2019 9:35:52.000000000 AM,2942100,2942100,2942100,2942100
1/25/2019 9:35:54.000000000 AM,2942212,2942212,2942137,2942137
1/25/2019 9:35:56.000000000 AM,2942457,2942460,2942457,2942460
1/25/2019 9:35:58.000000000 AM,2942347,2942347,2942347,2942347
1/25/2019 9:36:00.000000000 AM,2942325,2942325,2942310,2942310
1/25/2019 9:36:02.000000000 AM,2942270,2942375,2942227,2942227
1/25/2019 9:36:04.000000000 AM,2942352,2942352,2942327,2942327
1/25/2019 9:36:06.000000000 AM,2942352,2942352,2942352,2942352
1/25/2019 9:36:08.000000000 AM,2942620,2942620,2942520,2942520
1/25/2019 9:36:10.000000000 AM,2942520,2942635,2942520,2942622
1/25/2019 9:36:12.000000000 AM,2942470,2942520,2942470,2942520
1/25/2019 9:36:14.000000000 AM,2942567,2942567,2942492,2942492
1/25/2019 9:36:16.000000000 AM,2942532,2942532,2942532,2942532
1/25/2019 9:36:18.000000000 AM,2942662,2942972,2942662,2942972
1/25/2019 9:36:20.000000000 AM,2942597,2942597,2942465,2942465
1/25/2019 9:36:22.000000000 AM,2942725,2942725,2942700,2942700
1/25/2019 9:36:24.000000000 AM,2942445,2942490,2942445,2942490
1/25/2019 9:36:26.000000000 AM,2942315,2942315,2942315,2942315
1/25/2019 9:36:28.000000000 AM,2942260,2942277,2942260,2942277
1/25/2019 9:36:30.000000000 AM,2942295,2942380,2942295,2942377
1/25/2019 9:36:32.000000000 AM,2942277,2942295,2942277,2942295
1/25/2019 9:36:34.000000000 AM,2942092,2942092,2942092,2942092
1/25/2019 9:36:36.000000000 AM,2942042,2942092,2942042,2942092
1/25/2019 9:36:38.000000000 AM,2942017,2942020,2942000,2942000
1/25/2019 9:36:40.000000000 AM,2942517,2942517,2942022,2942022
1/25/2019 9:36:42.000000000 AM,2942245,2942245,2942192,2942192
1/25/2019 9:36:44.000000000 AM,2942180,2942180,2942180,2942180
1/25/2019 9:36:46.000000000 AM,2942107,2942107,2942107,2942107
1/25/2019 9:36:48.000000000 AM,2942052,2942052,2942040,2942040
1/25/2019 9:36:50.000000000 AM,2942075,2942075,2942075,2942075
1/25/2019 9:36:52.000000000 AM,2942650,2942650,2942322,2942322
1/25/2019 9:36:54.000000000 AM,2942382,2942847,2942382,2942847
1/25/2019 9:36:56.000000000 AM,2942450,2942800,2942450,2942800
1/25/2019 9:36:58.000000000 AM,2942645,2942702,2942645,2942702
1/25/2019 9:37:00.000000000 AM,2942590,2942590,2942590,2942590
1/25/2019 9:37:02.000000000 AM,2942602,2942640,2942602,2942640
1/25/2019 9:37:04.000000000 AM,2942925,2942925,2942810,2942907
1/25/2019 9:37:06.000000000 AM,2942925,2942925,2942925,2942925
1/25/2019 9:37:08.000000000 AM,2942537,2942537,2942537,2942537
1/25/2019 9:37:10.000000000 AM,2942822,2942822,2942505,2942505
1/25/2019 9:37:12.000000000 AM,2942642,2942835,2942642,2942835
1/25/2019 9:37:14.000000000 AM,2942742,2942742,2942697,2942697
1/25/2019 9:37:16.000000000 AM,2942755,2942755,2942700,2942700
1/25/2019 9:37:18.000000000 AM,2942752,2942752,2942752,2942752
1/25/2019 9:37:20.000000000 AM,2942650,2942715,2942650,2942712
1/25/2019 9:37:22.000000000 AM,2942477,2942670,2942477,2942670
1/25/2019 9:37:24.000000000 AM,2942702,2942702,2942702,2942702
1/25/2019 9:37:26.000000000 AM,2942565,2942565,2942565,2942565
1/25/2019 9:37:28.000000000 AM,2942350,2942690,2942350,2942690
1/25/2019 9:37:30.000000000 AM,2942595,2942595,2942595,2942595
1/25/2019 9:37:32.000000000 AM,2942600,2942600,2942550,2942550
1/25/2019 9:37:34.000000000 AM,2942630,2942630,2942592,2942592
1/25/2019 9:37:36.000000000 AM,2943037,2943037,2942872,2942872
1/25/2019 9:37:38.000000000 AM,2943322,2943322,2943322,2943322
1/25/2019 9:37:40.000000000 AM,2943322,2943325,2943322,2943325
1/25/2019 9:37:42.000000000 AM,2943315,2943332,2943315,2943332
1/25/2019 9:37:44.000000000 AM,2943422,2943422,2943422,2943422
1/25/2019 9:37:46.000000000 AM,2943482,2943482,2943482,2943482
1/25/2019 9:37:48.000000000 AM,2943200,2943327,2943200,2943327
1/25/2019 9:37:50.000000000 AM,2943705,2943705,2943300,2943300
1/25/2019 9:37:52.000000000 AM,2943537,2943705,2943537,2943705
1/25/2019 9:37:54.000000000 AM,2943315,2943402,2943315,2943402
1/25/2019 9:37:56.000000000 AM,2943250,2943250,2943250,2943250
1/25/2019 9:37:58.000000000 AM,2943172,2943232,2943172,2943232
1/25/2019 9:38:00.000000000 AM,2943250,2943307,2943250,2943307
1/25/2019 9:38:02.000000000 AM,2943272,2943277,2943272,2943277
1/25/2019 9:38:04.000000000 AM,2943225,2943225,2943225,2943225
1/25/2019 9:38:06.000000000 AM,2943215,2943215,2943215,2943215
1/25/2019 9:38:08.000000000 AM,2943132,2943227,2943132,2943227
1/25/2019 9:38:10.000000000 AM,2943132,2943132,2943132,2943132
1/25/2019 9:38:12.000000000 AM,2943150,2943150,2943150,2943150
1/25/2019 9:38:14.000000000 AM,2943102,2943150,2943102,2943150
1/25/2019 9:38:16.000000000 AM,2943190,2943192,2943190,2943192
1/25/2019 9:38:18.000000000 AM,2943145,2943150,2943145,2943150
1/25/2019 9:38:20.000000000 AM,2943172,2943172,2943147,2943147
1/25/2019 9:38:22.000000000 AM,2943100,2943125,2943100,2943125
1/25/2019 9:38:24.000000000 AM,2943100,2943100,2943097,2943097
1/25/2019 9:38:26.000000000 AM,2942737,2943145,2942737,2943145
1/25/2019 9:38:28.000000000 AM,2942722,2942737,2942722,2942737
1/25/2019 9:38:30.000000000 AM,2942625,2942625,2942625,2942625
1/25/2019 9:38:32.000000000 AM,2942535,2942625,2942535,2942625
1/25/2019 9:38:34.000000000 AM,2942387,2942457,2942387,2942457
1/25/2019 9:38:36.000000000 AM,2942300,2942370,2942300,2942370
1/25/2019 9:38:38.000000000 AM,2942352,2942352,2942300,2942300
1/25/2019 9:38:40.000000000 AM,2942350,2942380,2942350,2942380
1/25/2019 9:38:42.000000000 AM,2942402,2942402,2942352,2942352
1/25/2019 9:38:44.000000000 AM,2942747,2942747,2942405,2942405
1/25/2019 9:38:46.000000000 AM,2943005,2943005,2942797,2942797
